usage_id,employee_id,tool_name,usage_date,minutes_used,tasks_completed
1899,534,AWS CodeWhisperer,2024-03-20 02:00:00,166,3
1900,253,GitHub Copilot,2024-03-20 03:00:00,124,5
1901,24,ChatGPT,2024-03-20 04:00:00,203,1
1902,467,Tableau AI,2024-03-20 05:00:00,222,8
1903,780,ChatGPT,2024-03-20 06:00:00,34,4
1904,234,ChatGPT,2024-03-20 07:00:00,193,8
1905,722,ChatGPT,2024-03-20 08:00:00,187,5
1906,544,Copilot,2024-03-20 09:00:00,173,16
1907,55,Tableau AI,2024-03-20 10:00:00,23,5
1908,66,AWS CodeWhisperer,2024-03-20 11:00:00,184,12
1909,984,Tableau AI,2024-03-20 12:00:00,193,19
1910,723,GitHub Copilot,2024-03-20 13:00:00,75,18
1911,672,Copilot,2024-03-20 14:00:00,209,9
1912,547,Copilot,2024-03-20 15:00:00,65,18
1913,447,Tableau AI,2024-03-20 16:00:00,91,5
1914,552,Tableau AI,2024-03-20 17:00:00,44,19
1915,723,Copilot,2024-03-20 18:00:00,164,1
1916,526,ChatGPT,2024-03-20 19:00:00,88,11
1917,243,Tableau AI,2024-03-20 20:00:00,219,12
1918,421,AWS CodeWhisperer,2024-03-20 21:00:00,30,10
1919,118,ChatGPT,2024-03-20 22:00:00,134,7
1920,688,Copilot,2024-03-20 23:00:00,101,18
1921,814,AWS CodeWhisperer,2024-03-21 00:00:00,146,10
1922,256,GitHub Copilot,2024-03-21 01:00:00,147,12
1923,80,GitHub Copilot,2024-03-21 02:00:00,225,2
1924,799,AWS CodeWhisperer,2024-03-21 03:00:00,162,17
1925,448,ChatGPT,2024-03-21 04:00:00,211,16
1926,616,Tableau AI,2024-03-21 05:00:00,142,11
1927,367,AWS CodeWhisperer,2024-03-21 06:00:00,108,12
1928,360,AWS CodeWhisperer,2024-03-21 07:00:00,217,2
1929,588,Copilot,2024-03-21 08:00:00,159,14
1930,809,ChatGPT,2024-03-21 09:00:00,75,18
1931,29,ChatGPT,2024-03-21 10:00:00,128,16
1932,798,Tableau AI,2024-03-21 11:00:00,189,1
1933,305,ChatGPT,2024-03-21 12:00:00,39,11
1934,238,Copilot,2024-03-21 13:00:00,175,6
1935,349,Tableau AI,2024-03-21 14:00:00,80,5
1936,718,ChatGPT,2024-03-21 15:00:00,161,7
1937,734,Tableau AI,2024-03-21 16:00:00,222,9
1938,65,AWS CodeWhisperer,2024-03-21 17:00:00,125,7
1939,29,ChatGPT,2024-03-21 18:00:00,195,4
1940,208,Tableau AI,2024-03-21 19:00:00,170,5
1941,644,GitHub Copilot,2024-03-21 20:00:00,127,19
1942,546,Copilot,2024-03-21 21:00:00,172,7
1943,667,GitHub Copilot,2024-03-21 22:00:00,177,4
1944,574,Tableau AI,2024-03-21 23:00:00,115,10
1945,174,ChatGPT,2024-03-22 00:00:00,124,3
1946,582,Tableau AI,2024-03-22 01:00:00,138,19
1947,917,AWS CodeWhisperer,2024-03-22 02:00:00,140,15
1948,205,Copilot,2024-03-22 03:00:00,126,9
1949,40,ChatGPT,2024-03-22 04:00:00,222,9
1950,516,AWS CodeWhisperer,2024-03-22 05:00:00,217,6
1951,664,GitHub Copilot,2024-03-22 06:00:00,38,7
1952,116,ChatGPT,2024-03-22 07:00:00,80,14
1953,269,GitHub Copilot,2024-03-22 08:00:00,100,14
1954,509,Copilot,2024-03-22 09:00:00,186,8
1955,338,Tableau AI,2024-03-22 10:00:00,102,6
1956,876,Tableau AI,2024-03-22 11:00:00,128,8
1957,486,ChatGPT,2024-03-22 12:00:00,132,17
1958,948,AWS CodeWhisperer,2024-03-22 13:00:00,85,2
1959,790,Copilot,2024-03-22 14:00:00,73,11
1960,826,GitHub Copilot,2024-03-22 15:00:00,66,1
1961,418,ChatGPT,2024-03-22 16:00:00,56,1
1962,600,Copilot,2024-03-22 17:00:00,19,5
1963,954,Copilot,2024-03-22 18:00:00,20,16
1964,217,ChatGPT,2024-03-22 19:00:00,28,3
1965,279,GitHub Copilot,2024-03-22 20:00:00,101,7
1966,326,ChatGPT,2024-03-22 21:00:00,146,9
1967,262,Copilot,2024-03-22 22:00:00,49,19
1968,951,Tableau AI,2024-03-22 23:00:00,149,4
1969,11,Tableau AI,2024-03-23 00:00:00,163,12
1970,255,AWS CodeWhisperer,2024-03-23 01:00:00,140,12
1971,200,AWS CodeWhisperer,2024-03-23 02:00:00,232,14
1972,220,AWS CodeWhisperer,2024-03-23 03:00:00,73,17
1973,989,AWS CodeWhisperer,2024-03-23 04:00:00,91,9
1974,242,ChatGPT,2024-03-23 05:00:00,92,12
1975,542,ChatGPT,2024-03-23 06:00:00,45,11
1976,917,Tableau AI,2024-03-23 07:00:00,201,6
1977,293,ChatGPT,2024-03-23 08:00:00,217,13
1978,566,ChatGPT,2024-03-23 09:00:00,140,18
1979,19,Tableau AI,2024-03-23 10:00:00,13,14
1980,475,Copilot,2024-03-23 11:00:00,75,2
1981,597,Tableau AI,2024-03-23 12:00:00,166,10
1982,683,GitHub Copilot,2024-03-23 13:00:00,11,18
1983,619,GitHub Copilot,2024-03-23 14:00:00,200,12
1984,367,Copilot,2024-03-23 15:00:00,176,7
1985,893,Tableau AI,2024-03-23 16:00:00,166,13
1986,889,Copilot,2024-03-23 17:00:00,121,4
1987,489,Tableau AI,2024-03-23 18:00:00,221,16
1988,749,AWS CodeWhisperer,2024-03-23 19:00:00,139,7
1989,766,GitHub Copilot,2024-03-23 20:00:00,106,1
1990,933,GitHub Copilot,2024-03-23 21:00:00,49,4
1991,871,GitHub Copilot,2024-03-23 22:00:00,172,10
1992,345,Tableau AI,2024-03-23 23:00:00,173,14
1993,410,AWS CodeWhisperer,2024-03-24 00:00:00,147,11
1994,159,ChatGPT,2024-03-24 01:00:00,141,4
1995,416,ChatGPT,2024-03-24 02:00:00,228,12
1996,860,Copilot,2024-03-24 03:00:00,72,19
1997,709,ChatGPT,2024-03-24 04:00:00,157,10
1998,429,Tableau AI,2024-03-24 05:00:00,134,19
1999,88,ChatGPT,2024-03-24 06:00:00,183,5
2000,669,Tableau AI,2024-03-24 07:00:00,151,1
2001,698,AWS CodeWhisperer,2024-03-24 08:00:00,237,2
2002,453,AWS CodeWhisperer,2024-03-24 09:00:00,100,12
2003,316,Copilot,2024-03-24 10:00:00,48,16
2004,733,AWS CodeWhisperer,2024-03-24 11:00:00,35,7
2005,690,GitHub Copilot,2024-03-24 12:00:00,204,4
2006,798,GitHub Copilot,2024-03-24 13:00:00,63,6
2007,999,GitHub Copilot,2024-03-24 14:00:00,50,11
2008,588,Copilot,2024-03-24 15:00:00,224,14
2009,222,GitHub Copilot,2024-03-24 16:00:00,210,5
2010,429,AWS CodeWhisperer,2024-03-24 17:00:00,145,19
2011,7,AWS CodeWhisperer,2024-03-24 18:00:00,228,7
2012,891,AWS CodeWhisperer,2024-03-24 19:00:00,115,19
2013,487,ChatGPT,2024-03-24 20:00:00,181,8
2014,653,Copilot,2024-03-24 21:00:00,181,16
2015,599,GitHub Copilot,2024-03-24 22:00:00,163,10
2016,76,GitHub Copilot,2024-03-24 23:00:00,141,5
2017,534,GitHub Copilot,2024-03-25 00:00:00,108,8
2018,343,GitHub Copilot,2024-03-25 01:00:00,106,8
2019,949,Copilot,2024-03-25 02:00:00,216,19
2020,57,GitHub Copilot,2024-03-25 03:00:00,131,7
2021,381,GitHub Copilot,2024-03-25 04:00:00,227,17
2022,274,GitHub Copilot,2024-03-25 05:00:00,204,14
2023,574,GitHub Copilot,2024-03-25 06:00:00,161,12
2024,356,GitHub Copilot,2024-03-25 07:00:00,115,17
2025,985,AWS CodeWhisperer,2024-03-25 08:00:00,232,3
2026,316,GitHub Copilot,2024-03-25 09:00:00,95,18
2027,557,Tableau AI,2024-03-25 10:00:00,120,15
2028,255,GitHub Copilot,2024-03-25 11:00:00,153,7
2029,193,GitHub Copilot,2024-03-25 12:00:00,67,13
2030,487,Copilot,2024-03-25 13:00:00,129,12
2031,198,Copilot,2024-03-25 14:00:00,19,1
2032,390,Copilot,2024-03-25 15:00:00,58,9
2033,525,AWS CodeWhisperer,2024-03-25 16:00:00,210,12
2034,293,Tableau AI,2024-03-25 17:00:00,182,3
2035,68,ChatGPT,2024-03-25 18:00:00,14,6
2036,415,Tableau AI,2024-03-25 19:00:00,67,13
2037,352,GitHub Copilot,2024-03-25 20:00:00,238,13
2038,797,Copilot,2024-03-25 21:00:00,225,9
2039,289,Copilot,2024-03-25 22:00:00,168,14
2040,672,Tableau AI,2024-03-25 23:00:00,70,8
2041,789,AWS CodeWhisperer,2024-03-26 00:00:00,166,7
2042,301,ChatGPT,2024-03-26 01:00:00,179,19
2043,998,GitHub Copilot,2024-03-26 02:00:00,23,2
2044,646,AWS CodeWhisperer,2024-03-26 03:00:00,230,5
2045,338,ChatGPT,2024-03-26 04:00:00,99,17
2046,117,Tableau AI,2024-03-26 05:00:00,45,18
2047,976,Copilot,2024-03-26 06:00:00,127,17
2048,329,AWS CodeWhisperer,2024-03-26 07:00:00,126,2
2049,632,Copilot,2024-03-26 08:00:00,79,4
2050,77,GitHub Copilot,2024-03-26 09:00:00,63,11
2051,351,GitHub Copilot,2024-03-26 10:00:00,234,4
2052,514,GitHub Copilot,2024-03-26 11:00:00,53,8
2053,306,ChatGPT,2024-03-26 12:00:00,63,17
2054,971,Tableau AI,2024-03-26 13:00:00,73,19
2055,661,Tableau AI,2024-03-26 14:00:00,171,19
2056,307,GitHub Copilot,2024-03-26 15:00:00,239,16
2057,177,GitHub Copilot,2024-03-26 16:00:00,55,18
2058,374,GitHub Copilot,2024-03-26 17:00:00,168,3
2059,589,Tableau AI,2024-03-26 18:00:00,23,12
2060,922,ChatGPT,2024-03-26 19:00:00,234,9
2061,918,ChatGPT,2024-03-26 20:00:00,215,2
2062,748,Copilot,2024-03-26 21:00:00,53,1
2063,83,Copilot,2024-03-26 22:00:00,197,5
2064,560,Copilot,2024-03-26 23:00:00,64,16
2065,600,Tableau AI,2024-03-27 00:00:00,19,9
2066,768,ChatGPT,2024-03-27 01:00:00,150,12
2067,83,Copilot,2024-03-27 02:00:00,188,17
2068,728,Copilot,2024-03-27 03:00:00,29,11
2069,69,Copilot,2024-03-27 04:00:00,106,14
2070,130,Tableau AI,2024-03-27 05:00:00,22,16
2071,478,Copilot,2024-03-27 06:00:00,84,13
2072,250,ChatGPT,2024-03-27 07:00:00,162,3
2073,315,Copilot,2024-03-27 08:00:00,34,3
2074,852,AWS CodeWhisperer,2024-03-27 09:00:00,132,18
2075,664,Tableau AI,2024-03-27 10:00:00,48,12
2076,513,AWS CodeWhisperer,2024-03-27 11:00:00,52,2
2077,920,ChatGPT,2024-03-27 12:00:00,203,16
2078,65,ChatGPT,2024-03-27 13:00:00,40,18
2079,698,Copilot,2024-03-27 14:00:00,236,8
2080,86,ChatGPT,2024-03-27 15:00:00,178,13
2081,855,Tableau AI,2024-03-27 16:00:00,155,17
2082,225,GitHub Copilot,2024-03-27 17:00:00,219,12
2083,140,Copilot,2024-03-27 18:00:00,49,18
2084,863,GitHub Copilot,2024-03-27 19:00:00,37,3
2085,789,ChatGPT,2024-03-27 20:00:00,156,3
2086,291,Copilot,2024-03-27 21:00:00,99,8
2087,394,Copilot,2024-03-27 22:00:00,171,13
2088,453,Copilot,2024-03-27 23:00:00,197,14
2089,468,Tableau AI,2024-03-28 00:00:00,234,13
2090,616,GitHub Copilot,2024-03-28 01:00:00,141,14
2091,617,Copilot,2024-03-28 02:00:00,218,13
2092,19,ChatGPT,2024-03-28 03:00:00,125,14
2093,436,AWS CodeWhisperer,2024-03-28 04:00:00,58,13
2094,299,AWS CodeWhisperer,2024-03-28 05:00:00,129,7
2095,337,GitHub Copilot,2024-03-28 06:00:00,62,19
2096,83,GitHub Copilot,2024-03-28 07:00:00,82,19
2097,566,ChatGPT,2024-03-28 08:00:00,28,2
2098,952,GitHub Copilot,2024-03-28 09:00:00,180,5
2099,411,Copilot,2024-03-28 10:00:00,202,7
2100,52,Copilot,2024-03-28 11:00:00,86,15
2101,383,GitHub Copilot,2024-03-28 12:00:00,217,4
2102,466,Copilot,2024-03-28 13:00:00,195,3
2103,114,GitHub Copilot,2024-03-28 14:00:00,216,13
2104,111,Copilot,2024-03-28 15:00:00,191,12
2105,125,AWS CodeWhisperer,2024-03-28 16:00:00,145,17
2106,411,AWS CodeWhisperer,2024-03-28 17:00:00,106,2
2107,136,AWS CodeWhisperer,2024-03-28 18:00:00,192,9
2108,63,ChatGPT,2024-03-28 19:00:00,212,18
2109,444,Copilot,2024-03-28 20:00:00,111,7
2110,481,Copilot,2024-03-28 21:00:00,167,14
2111,218,Copilot,2024-03-28 22:00:00,44,15
2112,924,ChatGPT,2024-03-28 23:00:00,139,14
2113,712,Tableau AI,2024-03-29 00:00:00,53,3
2114,824,AWS CodeWhisperer,2024-03-29 01:00:00,198,14
2115,895,ChatGPT,2024-03-29 02:00:00,153,6
2116,519,AWS CodeWhisperer,2024-03-29 03:00:00,146,19
2117,241,AWS CodeWhisperer,2024-03-29 04:00:00,55,9
2118,265,Copilot,2024-03-29 05:00:00,35,10
2119,407,Tableau AI,2024-03-29 06:00:00,32,17
2120,221,AWS CodeWhisperer,2024-03-29 07:00:00,197,6
2121,884,AWS CodeWhisperer,2024-03-29 08:00:00,30,2
2122,766,AWS CodeWhisperer,2024-03-29 09:00:00,143,9
2123,935,Copilot,2024-03-29 10:00:00,218,14
2124,528,Copilot,2024-03-29 11:00:00,87,9
2125,211,ChatGPT,2024-03-29 12:00:00,86,8
2126,271,AWS CodeWhisperer,2024-03-29 13:00:00,159,15
2127,896,Tableau AI,2024-03-29 14:00:00,133,3
2128,827,Tableau AI,2024-03-29 15:00:00,76,18
2129,631,ChatGPT,2024-03-29 16:00:00,96,6
2130,643,Copilot,2024-03-29 17:00:00,159,1
2131,946,Copilot,2024-03-29 18:00:00,125,8
2132,125,AWS CodeWhisperer,2024-03-29 19:00:00,19,13
2133,525,Tableau AI,2024-03-29 20:00:00,239,8
2134,943,ChatGPT,2024-03-29 21:00:00,222,19
2135,726,GitHub Copilot,2024-03-29 22:00:00,10,15
2136,350,ChatGPT,2024-03-29 23:00:00,122,16
2137,122,Copilot,2024-03-30 00:00:00,142,13
2138,518,AWS CodeWhisperer,2024-03-30 01:00:00,18,7
2139,643,Tableau AI,2024-03-30 02:00:00,85,5
2140,780,AWS CodeWhisperer,2024-03-30 03:00:00,16,9
2141,191,GitHub Copilot,2024-03-30 04:00:00,232,3
2142,808,GitHub Copilot,2024-03-30 05:00:00,143,7
2143,82,GitHub Copilot,2024-03-30 06:00:00,196,4
2144,905,AWS CodeWhisperer,2024-03-30 07:00:00,214,8
2145,391,GitHub Copilot,2024-03-30 08:00:00,25,2
2146,860,AWS CodeWhisperer,2024-03-30 09:00:00,23,4
2147,101,GitHub Copilot,2024-03-30 10:00:00,220,13
2148,200,Tableau AI,2024-03-30 11:00:00,152,16
2149,744,AWS CodeWhisperer,2024-03-30 12:00:00,132,12
2150,360,ChatGPT,2024-03-30 13:00:00,168,12
2151,694,AWS CodeWhisperer,2024-03-30 14:00:00,190,5
2152,685,GitHub Copilot,2024-03-30 15:00:00,106,7
2153,842,ChatGPT,2024-03-30 16:00:00,91,9
2154,985,Copilot,2024-03-30 17:00:00,80,14
2155,948,Tableau AI,2024-03-30 18:00:00,225,15
2156,77,GitHub Copilot,2024-03-30 19:00:00,174,9
2157,990,Tableau AI,2024-03-30 20:00:00,134,6
2158,774,Tableau AI,2024-03-30 21:00:00,171,11
2159,929,ChatGPT,2024-03-30 22:00:00,50,3
2160,612,Copilot,2024-03-30 23:00:00,117,6
2161,679,Tableau AI,2024-03-31 00:00:00,130,11
2162,127,AWS CodeWhisperer,2024-03-31 01:00:00,191,8
2163,159,ChatGPT,2024-03-31 02:00:00,139,15
2164,626,Tableau AI,2024-03-31 03:00:00,21,16
2165,916,ChatGPT,2024-03-31 04:00:00,145,15
2166,629,ChatGPT,2024-03-31 05:00:00,226,1
2167,767,ChatGPT,2024-03-31 06:00:00,162,13
2168,44,Copilot,2024-03-31 07:00:00,210,10
2169,782,Tableau AI,2024-03-31 08:00:00,10,16
2170,919,AWS CodeWhisperer,2024-03-31 09:00:00,61,16
2171,708,ChatGPT,2024-03-31 10:00:00,71,5
2172,61,ChatGPT,2024-03-31 11:00:00,22,2
2173,580,Tableau AI,2024-03-31 12:00:00,22,6
2174,747,Tableau AI,2024-03-31 13:00:00,142,19
2175,16,AWS CodeWhisperer,2024-03-31 14:00:00,157,15
2176,177,Copilot,2024-03-31 15:00:00,126,19
2177,202,GitHub Copilot,2024-03-31 16:00:00,46,8
2178,181,AWS CodeWhisperer,2024-03-31 17:00:00,220,19
2179,876,AWS CodeWhisperer,2024-03-31 18:00:00,16,9
2180,332,ChatGPT,2024-03-31 19:00:00,127,15
2181,791,GitHub Copilot,2024-03-31 20:00:00,211,13
2182,931,Tableau AI,2024-03-31 21:00:00,91,8
2183,182,AWS CodeWhisperer,2024-03-31 22:00:00,13,16
2184,46,AWS CodeWhisperer,2024-03-31 23:00:00,81,17
2185,312,Copilot,2024-04-01 00:00:00,106,10
2186,494,AWS CodeWhisperer,2024-04-01 01:00:00,189,6
2187,417,GitHub Copilot,2024-04-01 02:00:00,118,5
2188,898,Copilot,2024-04-01 03:00:00,19,7
2189,654,ChatGPT,2024-04-01 04:00:00,183,9
2190,49,GitHub Copilot,2024-04-01 05:00:00,163,18
2191,52,AWS CodeWhisperer,2024-04-01 06:00:00,136,4
2192,64,GitHub Copilot,2024-04-01 07:00:00,191,11
2193,991,Copilot,2024-04-01 08:00:00,157,1
2194,777,AWS CodeWhisperer,2024-04-01 09:00:00,16,5
2195,543,GitHub Copilot,2024-04-01 10:00:00,37,8
2196,273,Tableau AI,2024-04-01 11:00:00,164,15
2197,795,GitHub Copilot,2024-04-01 12:00:00,206,6
2198,671,ChatGPT,2024-04-01 13:00:00,27,5
2199,34,GitHub Copilot,2024-04-01 14:00:00,115,12
2200,17,AWS CodeWhisperer,2024-04-01 15:00:00,13,10
2201,188,Copilot,2024-04-01 16:00:00,16,6
2202,690,AWS CodeWhisperer,2024-04-01 17:00:00,56,16
2203,390,GitHub Copilot,2024-04-01 18:00:00,10,16
2204,369,GitHub Copilot,2024-04-01 19:00:00,167,5
2205,664,Tableau AI,2024-04-01 20:00:00,100,16
2206,874,Copilot,2024-04-01 21:00:00,206,18
2207,292,Tableau AI,2024-04-01 22:00:00,95,1
2208,610,Copilot,2024-04-01 23:00:00,224,1
2209,979,Copilot,2024-04-02 00:00:00,71,4
2210,807,GitHub Copilot,2024-04-02 01:00:00,20,7
2211,758,Tableau AI,2024-04-02 02:00:00,118,8
2212,866,Tableau AI,2024-04-02 03:00:00,113,3
2213,430,ChatGPT,2024-04-02 04:00:00,179,10
2214,555,AWS CodeWhisperer,2024-04-02 05:00:00,30,14
2215,801,ChatGPT,2024-04-02 06:00:00,85,14
2216,612,AWS CodeWhisperer,2024-04-02 07:00:00,167,1
2217,957,AWS CodeWhisperer,2024-04-02 08:00:00,154,13
2218,228,AWS CodeWhisperer,2024-04-02 09:00:00,149,11
2219,507,ChatGPT,2024-04-02 10:00:00,56,3
2220,625,Copilot,2024-04-02 11:00:00,141,1
2221,428,Tableau AI,2024-04-02 12:00:00,62,4
2222,718,ChatGPT,2024-04-02 13:00:00,38,17
2223,280,Tableau AI,2024-04-02 14:00:00,145,5
2224,752,GitHub Copilot,2024-04-02 15:00:00,67,5
2225,726,Copilot,2024-04-02 16:00:00,34,12
2226,777,Tableau AI,2024-04-02 17:00:00,21,11
2227,38,Tableau AI,2024-04-02 18:00:00,110,9
2228,993,GitHub Copilot,2024-04-02 19:00:00,222,15
2229,312,Copilot,2024-04-02 20:00:00,158,17
2230,358,Copilot,2024-04-02 21:00:00,114,3
2231,929,ChatGPT,2024-04-02 22:00:00,127,3
2232,367,AWS CodeWhisperer,2024-04-02 23:00:00,12,16
2233,542,Copilot,2024-04-03 00:00:00,10,2
2234,601,GitHub Copilot,2024-04-03 01:00:00,173,8
2235,161,ChatGPT,2024-04-03 02:00:00,142,9
2236,770,ChatGPT,2024-04-03 03:00:00,188,5
2237,706,GitHub Copilot,2024-04-03 04:00:00,22,4
2238,388,Tableau AI,2024-04-03 05:00:00,109,12
2239,56,AWS CodeWhisperer,2024-04-03 06:00:00,100,14
2240,398,Copilot,2024-04-03 07:00:00,135,16
2241,366,Tableau AI,2024-04-03 08:00:00,130,13
2242,222,AWS CodeWhisperer,2024-04-03 09:00:00,143,13
2243,131,GitHub Copilot,2024-04-03 10:00:00,183,5
2244,556,Tableau AI,2024-04-03 11:00:00,162,17
2245,94,ChatGPT,2024-04-03 12:00:00,188,11
2246,393,Copilot,2024-04-03 13:00:00,48,12
2247,496,AWS CodeWhisperer,2024-04-03 14:00:00,222,3
2248,515,AWS CodeWhisperer,2024-04-03 15:00:00,116,11
2249,413,GitHub Copilot,2024-04-03 16:00:00,237,8
2250,760,Tableau AI,2024-04-03 17:00:00,83,1
2251,423,AWS CodeWhisperer,2024-04-03 18:00:00,176,16
2252,10,Copilot,2024-04-03 19:00:00,73,2
2253,466,GitHub Copilot,2024-04-03 20:00:00,12,17
2254,101,ChatGPT,2024-04-03 21:00:00,120,9
2255,84,Copilot,2024-04-03 22:00:00,68,6
2256,993,AWS CodeWhisperer,2024-04-03 23:00:00,179,10
2257,462,GitHub Copilot,2024-04-04 00:00:00,92,18
2258,953,AWS CodeWhisperer,2024-04-04 01:00:00,153,9
2259,129,Tableau AI,2024-04-04 02:00:00,192,6
2260,288,Copilot,2024-04-04 03:00:00,205,2
2261,167,Copilot,2024-04-04 04:00:00,232,4
2262,371,AWS CodeWhisperer,2024-04-04 05:00:00,213,3
2263,29,AWS CodeWhisperer,2024-04-04 06:00:00,202,5
2264,876,Copilot,2024-04-04 07:00:00,163,6
2265,690,GitHub Copilot,2024-04-04 08:00:00,157,19
2266,711,ChatGPT,2024-04-04 09:00:00,201,12
2267,907,AWS CodeWhisperer,2024-04-04 10:00:00,51,4
2268,818,GitHub Copilot,2024-04-04 11:00:00,101,13
2269,831,ChatGPT,2024-04-04 12:00:00,168,2
2270,739,Tableau AI,2024-04-04 13:00:00,169,12
2271,144,ChatGPT,2024-04-04 14:00:00,166,16
2272,8,AWS CodeWhisperer,2024-04-04 15:00:00,208,12
2273,465,Copilot,2024-04-04 16:00:00,49,6
2274,59,ChatGPT,2024-04-04 17:00:00,88,11
2275,417,ChatGPT,2024-04-04 18:00:00,63,11
2276,725,ChatGPT,2024-04-04 19:00:00,194,6
2277,621,AWS CodeWhisperer,2024-04-04 20:00:00,144,18
2278,231,GitHub Copilot,2024-04-04 21:00:00,209,9
2279,181,Copilot,2024-04-04 22:00:00,212,6
2280,435,Copilot,2024-04-04 23:00:00,35,16
2281,275,AWS CodeWhisperer,2024-04-05 00:00:00,67,16
2282,627,Tableau AI,2024-04-05 01:00:00,211,18
2283,887,AWS CodeWhisperer,2024-04-05 02:00:00,191,14
2284,919,AWS CodeWhisperer,2024-04-05 03:00:00,197,4
2285,76,ChatGPT,2024-04-05 04:00:00,199,6
2286,340,Tableau AI,2024-04-05 05:00:00,44,13
2287,65,GitHub Copilot,2024-04-05 06:00:00,109,19
2288,282,GitHub Copilot,2024-04-05 07:00:00,43,2
2289,419,Copilot,2024-04-05 08:00:00,90,11
2290,757,Tableau AI,2024-04-05 09:00:00,16,12
2291,351,AWS CodeWhisperer,2024-04-05 10:00:00,80,7
2292,783,GitHub Copilot,2024-04-05 11:00:00,83,12
2293,6,AWS CodeWhisperer,2024-04-05 12:00:00,163,18
2294,382,Tableau AI,2024-04-05 13:00:00,96,15
2295,12,Copilot,2024-04-05 14:00:00,98,13
2296,737,GitHub Copilot,2024-04-05 15:00:00,32,8
2297,858,ChatGPT,2024-04-05 16:00:00,141,6
2298,18,Tableau AI,2024-04-05 17:00:00,116,4
2299,7,AWS CodeWhisperer,2024-04-05 18:00:00,148,2
2300,420,Tableau AI,2024-04-05 19:00:00,135,4
2301,894,Tableau AI,2024-04-05 20:00:00,39,2
2302,74,Copilot,2024-04-05 21:00:00,158,12
2303,747,GitHub Copilot,2024-04-05 22:00:00,90,8
2304,539,ChatGPT,2024-04-05 23:00:00,37,5
2305,841,AWS CodeWhisperer,2024-04-06 00:00:00,39,17
2306,178,Tableau AI,2024-04-06 01:00:00,79,3
2307,471,ChatGPT,2024-04-06 02:00:00,200,12
2308,437,Tableau AI,2024-04-06 03:00:00,238,18
2309,144,AWS CodeWhisperer,2024-04-06 04:00:00,92,17
2310,75,GitHub Copilot,2024-04-06 05:00:00,76,8
2311,130,AWS CodeWhisperer,2024-04-06 06:00:00,169,19
2312,205,GitHub Copilot,2024-04-06 07:00:00,145,2
2313,48,Copilot,2024-04-06 08:00:00,54,9
2314,799,Copilot,2024-04-06 09:00:00,172,8
2315,886,Copilot,2024-04-06 10:00:00,50,10
2316,266,GitHub Copilot,2024-04-06 11:00:00,34,9
2317,990,AWS CodeWhisperer,2024-04-06 12:00:00,119,12
2318,447,ChatGPT,2024-04-06 13:00:00,155,4
2319,743,Tableau AI,2024-04-06 14:00:00,52,13
2320,850,AWS CodeWhisperer,2024-04-06 15:00:00,53,19
2321,38,ChatGPT,2024-04-06 16:00:00,46,4
2322,833,Copilot,2024-04-06 17:00:00,149,12
2323,120,AWS CodeWhisperer,2024-04-06 18:00:00,192,3
2324,701,GitHub Copilot,2024-04-06 19:00:00,106,16
2325,894,Copilot,2024-04-06 20:00:00,209,2
2326,951,Tableau AI,2024-04-06 21:00:00,207,5
2327,449,Copilot,2024-04-06 22:00:00,165,3
2328,398,AWS CodeWhisperer,2024-04-06 23:00:00,47,14
2329,637,AWS CodeWhisperer,2024-04-07 00:00:00,172,13
2330,107,GitHub Copilot,2024-04-07 01:00:00,112,19
2331,928,AWS CodeWhisperer,2024-04-07 02:00:00,77,19
2332,598,Tableau AI,2024-04-07 03:00:00,55,10
2333,152,Tableau AI,2024-04-07 04:00:00,188,7
2334,64,GitHub Copilot,2024-04-07 05:00:00,234,9
2335,27,Copilot,2024-04-07 06:00:00,50,16
2336,625,GitHub Copilot,2024-04-07 07:00:00,133,7
2337,889,Tableau AI,2024-04-07 08:00:00,112,19
2338,206,Copilot,2024-04-07 09:00:00,228,8
2339,14,Tableau AI,2024-04-07 10:00:00,213,16
2340,468,Copilot,2024-04-07 11:00:00,51,19
2341,588,Tableau AI,2024-04-07 12:00:00,129,14
2342,948,Tableau AI,2024-04-07 13:00:00,81,3
2343,835,GitHub Copilot,2024-04-07 14:00:00,31,6
2344,367,Tableau AI,2024-04-07 15:00:00,166,9
2345,7,AWS CodeWhisperer,2024-04-07 16:00:00,212,10
2346,7,GitHub Copilot,2024-04-07 17:00:00,13,6
2347,406,GitHub Copilot,2024-04-07 18:00:00,185,1
2348,827,AWS CodeWhisperer,2024-04-07 19:00:00,99,16
2349,258,Tableau AI,2024-04-07 20:00:00,187,1
2350,191,AWS CodeWhisperer,2024-04-07 21:00:00,75,15
2351,428,Copilot,2024-04-07 22:00:00,170,12
2352,471,Tableau AI,2024-04-07 23:00:00,190,17
2353,715,Copilot,2024-04-08 00:00:00,162,2
2354,800,ChatGPT,2024-04-08 01:00:00,119,9
2355,242,AWS CodeWhisperer,2024-04-08 02:00:00,72,18
2356,811,ChatGPT,2024-04-08 03:00:00,69,6
2357,666,Tableau AI,2024-04-08 04:00:00,226,4
2358,76,AWS CodeWhisperer,2024-04-08 05:00:00,109,15
2359,912,Tableau AI,2024-04-08 06:00:00,27,18
2360,443,AWS CodeWhisperer,2024-04-08 07:00:00,177,1
2361,479,AWS CodeWhisperer,2024-04-08 08:00:00,78,10
2362,877,GitHub Copilot,2024-04-08 09:00:00,59,1
