completion_id,employee_id,program_id,completion_date,score,time_spent_hours
398,496,35,2024-01-17 13:00:00,70.85043268032494,12.946959632707554
399,897,18,2024-01-17 14:00:00,83.13177394238159,5.649672158561952
400,804,8,2024-01-17 15:00:00,85.64369677808756,17.538146215046883
401,882,19,2024-01-17 16:00:00,85.70650486974878,2.7881856417916433
402,84,44,2024-01-17 17:00:00,87.48059071938565,17.743165595429772
403,351,45,2024-01-17 18:00:00,88.15092880651444,14.661022425670284
404,584,12,2024-01-17 19:00:00,66.03867059234118,14.8537383176244
405,40,16,2024-01-17 20:00:00,80.06775669919458,4.326000958226139
406,856,32,2024-01-17 21:00:00,78.54528295954762,17.448265980997984
407,502,9,2024-01-17 22:00:00,67.71370855622925,2.7997469450788133
408,852,37,2024-01-17 23:00:00,82.07840016169285,17.195567662023084
409,887,19,2024-01-18 00:00:00,62.980995322357025,14.845960998925893
410,335,6,2024-01-18 01:00:00,86.5206117309552,18.34852468359521
411,30,24,2024-01-18 02:00:00,73.04261748911799,4.655658852196547
412,20,5,2024-01-18 03:00:00,67.31014557315422,7.753335100645121
413,294,30,2024-01-18 04:00:00,62.60673934740132,19.320205013829607
414,2,4,2024-01-18 05:00:00,63.54316649894366,2.414049144107302
415,134,41,2024-01-18 06:00:00,77.32536073013732,5.8406212867761065
416,362,25,2024-01-18 07:00:00,98.10072953218207,15.416088641174854
417,82,50,2024-01-18 08:00:00,71.47065917106548,2.634794247949606
418,676,1,2024-01-18 09:00:00,67.57238943565439,17.663236798255088
419,590,14,2024-01-18 10:00:00,95.13810264049813,16.26738093424169
420,26,43,2024-01-18 11:00:00,60.073562201957806,14.562292768178382
421,610,39,2024-01-18 12:00:00,88.55349441406156,4.041956225060751
422,630,17,2024-01-18 13:00:00,64.10188109267122,2.4511487003570687
423,478,40,2024-01-18 14:00:00,96.93047810018754,19.413173780201745
424,455,50,2024-01-18 15:00:00,89.01929440095137,14.955538473009293
425,443,32,2024-01-18 16:00:00,88.7075661594691,13.807885929061763
426,414,16,2024-01-18 17:00:00,76.94250653073198,11.629464508958238
427,594,19,2024-01-18 18:00:00,92.0922931291824,11.044250666453674
428,406,21,2024-01-18 19:00:00,98.86803139272843,3.2187888001629155
429,145,29,2024-01-18 20:00:00,99.95425240754159,12.96469261579741
430,287,43,2024-01-18 21:00:00,72.45169694070549,15.154388794913494
431,440,1,2024-01-18 22:00:00,85.24716719496233,18.012732455259354
432,465,25,2024-01-18 23:00:00,75.98329242795849,10.431597538975927
433,159,23,2024-01-19 00:00:00,80.7204442736323,10.691059766280167
434,13,28,2024-01-19 01:00:00,79.87920464804625,16.651894709811465
435,603,11,2024-01-19 02:00:00,66.61903169598796,17.078834892322142
436,468,50,2024-01-19 03:00:00,63.793588167634844,2.5038805930513437
437,401,26,2024-01-19 04:00:00,89.46738063246612,10.063108615825278
438,93,13,2024-01-19 05:00:00,84.83115396846978,18.337132417755452
439,551,44,2024-01-19 06:00:00,68.57311331875951,2.2254034356281815
440,355,37,2024-01-19 07:00:00,80.3293125446538,19.906580394906594
441,520,9,2024-01-19 08:00:00,98.28204243327774,7.5277224043640185
442,619,12,2024-01-19 09:00:00,87.05583325145574,3.1004852021585574
443,166,25,2024-01-19 10:00:00,77.94709933378714,12.83566498030769
444,15,5,2024-01-19 11:00:00,70.99380226999472,14.187663218571732
445,626,5,2024-01-19 12:00:00,76.9044640594378,16.28875335412777
446,641,31,2024-01-19 13:00:00,78.3602633720084,14.225260617124066
447,481,30,2024-01-19 14:00:00,65.67913163798298,16.364920323309796
448,643,29,2024-01-19 15:00:00,76.75880388972249,18.278809151144827
449,999,15,2024-01-19 16:00:00,81.65308702271426,12.40562297684253
450,38,37,2024-01-19 17:00:00,61.179264448623925,10.577578721318453
451,944,21,2024-01-19 18:00:00,61.626702524427415,4.691854816679518
452,63,43,2024-01-19 19:00:00,82.32079365586102,11.468286747370449
453,446,20,2024-01-19 20:00:00,61.75109902138319,19.417057596098097
454,527,26,2024-01-19 21:00:00,78.11281831525515,5.358674819247456
455,62,34,2024-01-19 22:00:00,96.765287515627,2.9040678726525013
456,893,3,2024-01-19 23:00:00,91.23624442972735,12.017041713936305
457,362,25,2024-01-20 00:00:00,98.78303908891598,19.35041260681094
458,82,1,2024-01-20 01:00:00,83.54272676806633,4.348080989395159
459,550,38,2024-01-20 02:00:00,88.58136015233279,17.605326314427337
460,223,15,2024-01-20 03:00:00,77.02506952707442,14.07907219140541
461,404,19,2024-01-20 04:00:00,97.27984971450881,16.593641104602217
462,443,44,2024-01-20 05:00:00,94.78196925477639,17.619203071478097
463,7,32,2024-01-20 06:00:00,92.28172736221612,2.12587482437363
464,869,1,2024-01-20 07:00:00,61.47961577109967,13.00673725978465
465,987,28,2024-01-20 08:00:00,83.11839446755114,15.27395019950562
466,584,19,2024-01-20 09:00:00,94.01022353819204,15.584811684581263
467,846,42,2024-01-20 10:00:00,92.88478415877289,6.741479033915273
468,242,6,2024-01-20 11:00:00,62.81631517032173,5.522975132786989
469,847,3,2024-01-20 12:00:00,64.1293257652046,2.5404889702713134
470,967,29,2024-01-20 13:00:00,80.13853251237774,10.378110731726643
471,225,41,2024-01-20 14:00:00,94.01981770143925,13.09171965959879
472,564,5,2024-01-20 15:00:00,73.03924228042385,2.2515038715060927
473,866,13,2024-01-20 16:00:00,62.76119272893859,19.866876698777077
474,260,44,2024-01-20 17:00:00,72.60340889324401,7.635119390007296
475,129,12,2024-01-20 18:00:00,90.54997880547938,17.47342283040713
476,105,42,2024-01-20 19:00:00,71.35646236204748,9.05925250455409
477,639,25,2024-01-20 20:00:00,69.4711392763262,13.806490385813031
478,127,6,2024-01-20 21:00:00,62.76056514763319,17.165892089452164
479,334,48,2024-01-20 22:00:00,85.71577758722874,5.215115338552655
480,607,14,2024-01-20 23:00:00,95.53074547590572,16.65112667632667
481,166,26,2024-01-21 00:00:00,63.74365709535097,12.840269617630792
482,626,50,2024-01-21 01:00:00,74.4173511428869,19.457102334810706
483,565,28,2024-01-21 02:00:00,99.41546786192791,11.974738590270677
484,852,22,2024-01-21 03:00:00,77.93491383135998,11.790385283936653
485,771,42,2024-01-21 04:00:00,78.39116566896344,9.511371342259453
486,995,10,2024-01-21 05:00:00,90.91510934329278,10.45176344587047
487,494,46,2024-01-21 06:00:00,82.61067811803132,8.019343402821278
488,225,28,2024-01-21 07:00:00,66.27557286441028,15.520664069095268
489,527,21,2024-01-21 08:00:00,90.87711855501531,3.6819974001975626
490,515,5,2024-01-21 09:00:00,79.7581767170503,5.729617800781516
491,860,4,2024-01-21 10:00:00,85.97200732517999,3.2209560430199877
492,987,11,2024-01-21 11:00:00,69.69868994845596,9.492772837437775
493,367,21,2024-01-21 12:00:00,77.78805685675466,14.682173228647372
494,239,20,2024-01-21 13:00:00,97.59558075849174,19.64390370088209
495,673,3,2024-01-21 14:00:00,97.25933123428587,12.744360898719158
496,979,34,2024-01-21 15:00:00,72.87907882833474,4.521698536535668
497,952,30,2024-01-21 16:00:00,87.9143921350836,17.574421172402925
498,378,32,2024-01-21 17:00:00,81.58207036924578,16.959083623125316
499,289,26,2024-01-21 18:00:00,93.94049711296782,15.302490345969828
500,415,12,2024-01-21 19:00:00,95.72215008546999,10.634302715588554
501,772,14,2024-01-21 20:00:00,84.07186511843649,7.870698991536566
502,736,47,2024-01-21 21:00:00,83.4166556022014,17.9883818986357
503,234,9,2024-01-21 22:00:00,75.59657260183778,5.707994091316914
504,220,50,2024-01-21 23:00:00,92.9740190388198,8.883175436270509
505,248,30,2024-01-22 00:00:00,89.22098941895072,4.8111775921030056
506,848,17,2024-01-22 01:00:00,75.83733310610887,3.3092535474406715
507,881,44,2024-01-22 02:00:00,71.77470844302043,12.57992833969046
508,107,46,2024-01-22 03:00:00,78.47274243270806,9.871187383217627
509,732,23,2024-01-22 04:00:00,89.34521366057537,15.276210011678385
510,847,47,2024-01-22 05:00:00,74.4452806375801,10.949553548250453
511,112,18,2024-01-22 06:00:00,83.48403994485014,13.822660471664904
512,534,5,2024-01-22 07:00:00,96.346921730948,13.146433345675675
513,159,12,2024-01-22 08:00:00,63.709823106082155,15.5848257029014
514,700,33,2024-01-22 09:00:00,86.88950101488338,4.92405840374405
515,853,24,2024-01-22 10:00:00,68.42990421530884,12.746939971531383
516,800,38,2024-01-22 11:00:00,83.54633502129846,6.266553488455276
517,71,26,2024-01-22 12:00:00,87.04847398269315,2.4925627313193344
518,737,5,2024-01-22 13:00:00,84.56756982876455,13.672059328358806
519,392,3,2024-01-22 14:00:00,69.83905944971517,2.6314765122220596
520,590,20,2024-01-22 15:00:00,61.51550979386976,11.552077669521509
521,190,36,2024-01-22 16:00:00,92.52079317785429,15.046688544183878
522,249,47,2024-01-22 17:00:00,95.14686187475075,19.716788503741878
523,217,44,2024-01-22 18:00:00,67.15973660312658,17.583831911852265
524,224,30,2024-01-22 19:00:00,81.09765980677426,13.311412067866907
525,28,13,2024-01-22 20:00:00,97.33885602745426,13.940214270954009
526,322,27,2024-01-22 21:00:00,77.81634208653617,15.893038359415428
527,17,10,2024-01-22 22:00:00,98.39112998233873,3.585618053571304
528,475,49,2024-01-22 23:00:00,74.71319986026857,14.626681303568342
529,898,40,2024-01-23 00:00:00,96.65178959725736,16.992548824634383
530,136,17,2024-01-23 01:00:00,90.74505091780134,15.44923249781248
531,294,40,2024-01-23 02:00:00,60.76208413956224,4.465670702555531
532,404,46,2024-01-23 03:00:00,62.03367517332508,17.13315817723858
533,768,25,2024-01-23 04:00:00,67.4051807889705,3.337106520893542
534,881,24,2024-01-23 05:00:00,89.77117964131017,8.212393939547283
535,192,30,2024-01-23 06:00:00,76.97292168988471,12.306750740822832
536,741,4,2024-01-23 07:00:00,86.53492786768955,13.69273097663882
537,889,1,2024-01-23 08:00:00,65.98181376621531,8.506370089376642
538,405,29,2024-01-23 09:00:00,96.24917596636564,5.416731278577446
539,90,14,2024-01-23 10:00:00,85.47370765208558,2.330783289901114
540,287,43,2024-01-23 11:00:00,85.10367733522699,2.923547280641525
541,212,48,2024-01-23 12:00:00,99.35962512061653,18.80769429969756
542,838,42,2024-01-23 13:00:00,65.54526662557006,7.097937090659368
543,114,24,2024-01-23 14:00:00,69.01202076181123,18.04730475040035
544,399,11,2024-01-23 15:00:00,83.46322999699872,15.349766671337505
545,697,17,2024-01-23 16:00:00,65.74843785061279,5.781649056460162
546,257,30,2024-01-23 17:00:00,85.63849607705362,13.39254751853672
547,90,17,2024-01-23 18:00:00,84.59864246024816,17.93758041038653
548,797,49,2024-01-23 19:00:00,81.24002283817262,18.19477426390572
549,578,8,2024-01-23 20:00:00,77.21363704695727,9.877097387484547
550,278,47,2024-01-23 21:00:00,93.28856783448799,15.295236426861209
551,957,47,2024-01-23 22:00:00,91.12150289992098,15.311119527180756
552,541,3,2024-01-23 23:00:00,84.319678612292,14.586151298985651
553,9,39,2024-01-24 00:00:00,88.94143298607005,5.127982768253185
554,809,14,2024-01-24 01:00:00,80.92934865536662,19.819755596258684
555,21,39,2024-01-24 02:00:00,65.61794244283232,13.034912913923009
556,439,44,2024-01-24 03:00:00,66.29536562378728,8.811412136462849
557,761,2,2024-01-24 04:00:00,71.5130454852254,5.162982636694423
558,608,37,2024-01-24 05:00:00,88.15618308258155,18.638409809694
559,992,32,2024-01-24 06:00:00,65.33769685467934,14.284747793497667
560,623,32,2024-01-24 07:00:00,81.04800043997417,2.2412533237303087
561,748,33,2024-01-24 08:00:00,96.03286174695437,4.182634213649481
562,552,13,2024-01-24 09:00:00,91.93800263677113,6.941572148085978
563,282,31,2024-01-24 10:00:00,88.41537303409065,17.52949579787353
564,688,7,2024-01-24 11:00:00,68.54149318608494,8.271403087108535
565,126,19,2024-01-24 12:00:00,89.83766035984183,2.1053442817245855
566,717,20,2024-01-24 13:00:00,63.00680466043524,15.168435818702187
567,899,34,2024-01-24 14:00:00,79.43538923583966,15.440175775783297
568,224,40,2024-01-24 15:00:00,83.05116737730884,7.569130851056463
569,545,46,2024-01-24 16:00:00,89.16900971248063,14.522682393018687
570,865,35,2024-01-24 17:00:00,82.00046625749592,7.901961461061368
571,298,20,2024-01-24 18:00:00,81.94918615497195,11.40251896644454
572,234,2,2024-01-24 19:00:00,76.13395703965023,14.186976223074609
573,77,50,2024-01-24 20:00:00,93.9981402946612,14.725789521906986
574,811,21,2024-01-24 21:00:00,66.10921049333466,6.191139104290537
575,966,28,2024-01-24 22:00:00,76.26728526241956,6.115608155082086
576,516,21,2024-01-24 23:00:00,70.61223522901483,13.727707930089531
577,870,25,2024-01-25 00:00:00,69.65849066816914,5.026636824416977
578,704,45,2024-01-25 01:00:00,73.07934759436776,2.2345031705248104
579,198,38,2024-01-25 02:00:00,87.45975551926603,8.917448873957724
580,435,50,2024-01-25 03:00:00,67.06859031432957,6.245091057011894
581,451,43,2024-01-25 04:00:00,96.17603253881738,16.931536839781707
582,731,48,2024-01-25 05:00:00,96.93941795008078,15.125613993744503
583,232,8,2024-01-25 06:00:00,74.70712324891946,14.55667945199353
584,468,10,2024-01-25 07:00:00,72.180792002297,3.789340596457703
585,402,25,2024-01-25 08:00:00,88.69366729003902,10.71212598196906
586,916,17,2024-01-25 09:00:00,82.9318632797251,13.348579131405867
587,670,25,2024-01-25 10:00:00,62.93827869773932,8.819549428711783
588,202,43,2024-01-25 11:00:00,94.63740574274462,17.824332711419597
589,180,44,2024-01-25 12:00:00,96.59322599773803,13.538257134851918
590,791,20,2024-01-25 13:00:00,65.13046541788059,15.844498623005103
591,303,20,2024-01-25 14:00:00,92.20452943765203,11.947899136366606
592,387,25,2024-01-25 15:00:00,76.83300864659452,11.13326045727158
593,756,24,2024-01-25 16:00:00,62.07503152572188,13.075457233672557
594,50,2,2024-01-25 17:00:00,61.76705607393218,16.88951737932106
595,378,34,2024-01-25 18:00:00,93.18982292520201,12.97420329050154
596,510,5,2024-01-25 19:00:00,67.59866230771024,10.538408561795299
597,521,2,2024-01-25 20:00:00,95.86450652982322,15.322809517431846
598,497,1,2024-01-25 21:00:00,66.85394604821853,15.303008457448936
599,403,15,2024-01-25 22:00:00,84.32419991962927,2.8058290405107433
600,420,13,2024-01-25 23:00:00,63.591953125098854,17.63602382873676
601,936,23,2024-01-26 00:00:00,86.47245764508855,6.78093171490034
602,923,23,2024-01-26 01:00:00,63.32723866448883,17.203222951895768
603,746,5,2024-01-26 02:00:00,77.8914180986605,15.803025433836178
604,348,42,2024-01-26 03:00:00,95.11074581488165,10.143103250606227
605,235,4,2024-01-26 04:00:00,66.4026088191709,6.421274305982912
606,627,3,2024-01-26 05:00:00,64.89325629869052,15.74322674733484
607,72,4,2024-01-26 06:00:00,79.93632702401018,6.18738206374465
608,106,26,2024-01-26 07:00:00,89.03638185714152,2.9845693727786244
609,496,20,2024-01-26 08:00:00,88.42965389225233,9.91003645019532
610,584,8,2024-01-26 09:00:00,77.57778804344332,5.081123719498272
611,594,34,2024-01-26 10:00:00,71.49228940958207,18.23977164552196
612,891,9,2024-01-26 11:00:00,74.69427447702294,8.523564178407833
613,661,5,2024-01-26 12:00:00,71.14516902216388,19.509707558964546
614,494,31,2024-01-26 13:00:00,90.97000871675412,10.032478270479407
615,653,47,2024-01-26 14:00:00,63.30751923280008,10.919463910220172
616,795,35,2024-01-26 15:00:00,69.32221096264327,9.257644111690874
617,751,36,2024-01-26 16:00:00,66.05628809879651,4.063801037319328
618,892,44,2024-01-26 17:00:00,67.36011593976951,10.535437384354763
619,574,36,2024-01-26 18:00:00,65.75757164041632,5.8901295032754035
620,296,5,2024-01-26 19:00:00,78.22968090525221,15.719700612207058
621,821,11,2024-01-26 20:00:00,60.64577496577894,14.310023294675606
622,720,23,2024-01-26 21:00:00,92.14170578363306,2.5308876906750655
623,296,44,2024-01-26 22:00:00,98.5100303267326,19.3943570412321
624,127,48,2024-01-26 23:00:00,65.97948054733237,16.84120485454305
625,265,22,2024-01-27 00:00:00,68.384941552689,9.277166437403825
626,411,33,2024-01-27 01:00:00,98.11257258144511,11.788347752709848
627,721,30,2024-01-27 02:00:00,82.4170514242127,13.100500387753629
628,259,49,2024-01-27 03:00:00,62.633264130509005,14.269606037823394
629,824,49,2024-01-27 04:00:00,95.6801189066776,9.622017475414633
630,181,37,2024-01-27 05:00:00,83.33527595902802,7.461281757965855
631,772,43,2024-01-27 06:00:00,92.74589761034841,4.616205868342819
632,296,10,2024-01-27 07:00:00,87.53393111992568,19.064211733516203
633,180,37,2024-01-27 08:00:00,62.96906118538998,15.380816021064916
634,824,34,2024-01-27 09:00:00,76.01052287642949,7.002297921079162
635,833,50,2024-01-27 10:00:00,76.41429249275718,12.860221296744504
636,206,25,2024-01-27 11:00:00,99.74783347000718,15.286667061002337
637,200,22,2024-01-27 12:00:00,63.608754087914285,8.30356698745338
638,839,7,2024-01-27 13:00:00,74.95961389743297,17.332490420210053
639,30,30,2024-01-27 14:00:00,98.22566146558484,17.91966779541328
640,25,10,2024-01-27 15:00:00,98.17919166803308,4.7983164705340915
641,39,3,2024-01-27 16:00:00,62.9937904998587,7.274567114734608
642,720,17,2024-01-27 17:00:00,67.96145664018091,6.412594950498856
643,331,36,2024-01-27 18:00:00,63.28621408401982,3.9491674381088804
644,153,10,2024-01-27 19:00:00,91.79239955453605,15.242686899018551
645,33,22,2024-01-27 20:00:00,98.20366331447028,3.5265226890172174
646,959,4,2024-01-27 21:00:00,72.52061052847607,15.45199340465266
647,509,41,2024-01-27 22:00:00,65.31286803399831,12.170245184485813
648,822,5,2024-01-27 23:00:00,82.54428306876686,15.393753159574658
649,116,23,2024-01-28 00:00:00,65.89348851316674,12.5739158896683
650,435,43,2024-01-28 01:00:00,86.2294213889321,18.18591918188904
651,624,2,2024-01-28 02:00:00,85.51133413615611,6.11228718133737
652,981,14,2024-01-28 03:00:00,87.4638918313554,12.589256392752404
653,180,2,2024-01-28 04:00:00,89.37346976510484,10.82784920160546
654,436,40,2024-01-28 05:00:00,94.16610605926252,10.92084145564549
655,714,29,2024-01-28 06:00:00,85.01689776378075,11.39665041662762
656,952,8,2024-01-28 07:00:00,65.82878642219411,16.41287691579405
657,626,16,2024-01-28 08:00:00,72.24607876848503,10.194498446896615
658,585,28,2024-01-28 09:00:00,63.221572550233155,14.97339363518923
659,1,28,2024-01-28 10:00:00,80.68407870964529,15.502809297017414
660,226,3,2024-01-28 11:00:00,67.09078690418066,10.716962575378524
661,31,35,2024-01-28 12:00:00,98.40657635852484,4.102055420327657
662,789,28,2024-01-28 13:00:00,84.5552997258285,3.1882997561838438
663,24,41,2024-01-28 14:00:00,62.171058244012166,12.649076390452054
664,531,48,2024-01-28 15:00:00,81.6519502222397,2.809741386633333
665,61,26,2024-01-28 16:00:00,86.59020481448181,3.3024179464348893
666,112,26,2024-01-28 17:00:00,80.82064796118806,13.504464653855582
667,444,21,2024-01-28 18:00:00,60.99009673531754,16.736164662693696
668,636,21,2024-01-28 19:00:00,82.59250300474824,6.303825386773314
669,469,47,2024-01-28 20:00:00,91.36310359144278,12.601069480353445
670,921,42,2024-01-28 21:00:00,82.33126815043771,13.34637082405806
671,532,45,2024-01-28 22:00:00,94.32275906599426,9.561593029618926
672,117,25,2024-01-28 23:00:00,72.6902054808043,6.242521133020827
